wavfile,ground_truth,ASR_recognition,wer,cer,sdr,sir,sar
sim_NM_na_nn_pd09_h14_8,Clothes and lodging are free to new men.,close an lodging are free to the new nine.,0.5,0.3,[-29.17800193],[inf],[-29.17800193]
sim_NM_amp_nn_oc16_h2_2,A rod is used to catch pink salmon.,all rod is used to catch pink salmon.,0.125,0.08571428571428572,[-26.07620134],[inf],[-26.07620134]
sim_NM_amp_nn_oc05_h2_4,Kick the ball straight and follow through.,kicked the ball straight and follow through.,0.14285714285714285,0.07142857142857142,[-28.40997993],[inf],[-28.40997993]
sim_NM_amp_nn_pd08_h14_4,Two plus seven is less than ten.,two plus seven is less than ten.,0.14285714285714285,0.03125,[-29.2898478],[inf],[-29.2898478]
sim_NM_na_nn_oc07_h12_1,The bark of the pine tree was shiny and dark.,the bark of the pine tree we shiny and dark.,0.2,0.06666666666666667,[-22.89808815],[inf],[-22.89808815]
sim_NM_na_nn_oc11_h15_9,Mud was spattered on the front of his white shirt.,what was battered on the front of his white shirt.,0.2,0.12,[-25.20264106],[inf],[-25.20264106]
sim_NM_amp_nn_oc06_h16_4,The coffee stand is too high for the couch.,the coffee stand is too high for the couch.,0.1111111111111111,0.023255813953488372,[-23.18843435],[inf],[-23.18843435]
sim_NM_na_nn_pd06_h16_10,The sofa cushion is red and of light weight.,so for Christian is run in of light weight.,0.5555555555555556,0.36363636363636365,[-25.34276983],[inf],[-25.34276983]
sim_NM_na_nn_oc09_h14_1,A cramp is no small danger on a swim.,a cramp is no small danger on a swim.,0.1111111111111111,0.02702702702702703,[-22.75378028],[inf],[-22.75378028]
sim_NM_na_nn_pd09_h14_4,Two plus seven is less than ten.,two plus seven is less than ten.,0.14285714285714285,0.03125,[-27.68951254],[inf],[-27.68951254]
sim_NM_amp_nn_pd05_h2_2,A rod is used to catch pink salmon.,Raj Z. catch pink salmon.,0.625,0.42857142857142855,[-24.39031104],[inf],[-24.39031104]
sim_NM_na_nn_pd04_h15_3,A salt pickle tastes fine with ham.,so pickle tastes fine with ham.,0.2857142857142857,0.14285714285714285,[-28.22199034],[inf],[-28.22199034]
sim_NM_na_nn_pd05_h2_10,The girl at the booth sold fifty bonds.,roasted goose sold fifty bonds.,0.625,0.38461538461538464,[-23.03084615],[inf],[-23.03084615]
sim_NM_amp_nn_pd06_h16_9,She sewed the torn coat quite neatly.,to sell the charcoal quite neatly.,0.5714285714285714,0.32432432432432434,[-27.3475377],[inf],[-27.3475377]
sim_NM_amp_nn_oc17_h12_8,Hemp is a weed found in parts of the tropics.,happens we'd found in parts of the tropics.,0.4,0.17777777777777778,[-28.59353586],[inf],[-28.59353586]
sim_NM_amp_nn_oc08_h14_6,Bring your problems to the wise chief.,bring your problems to the Weiss chief.,0.2857142857142857,0.10526315789473684,[-28.18759426],[inf],[-28.18759426]
sim_NM_na_nn_pd11_h15_10,The cigar burned a hole in the desk top.,C. Garber to hold it to his desktop.,1.0,0.5,[-23.69251877],[inf],[-23.69251877]
sim_NM_na_nn_pd15_h15_7,The tree top waved in a graceful way.,the treetop way than a graceful way.,0.625,0.1891891891891892,[-25.25981322],[inf],[-25.25981322]
sim_NM_amp_nn_pd09_h14_1,A cramp is no small danger on a swim.,a cramped is no small danger how to swim.,0.4444444444444444,0.1891891891891892,[-22.76302274],[inf],[-22.76302274]
sim_NM_na_nn_pd06_h16_7,The pirates seized the crew of the lost ship.,Paris C. as the crew of lost ship.,0.4444444444444444,0.4222222222222222,[-27.3561283],[inf],[-27.3561283]
sim_NM_na_nn_pd04_h15_1,The young kid jumped the rusty gate.,the young kid jumped the rusty J..,0.2857142857142857,0.1388888888888889,[-21.74340674],[inf],[-21.74340674]
sim_NM_amp_nn_pd14_h18_8,The new girl was fired today at noon.,the new girl was fired today at noon.,0.125,0.02702702702702703,[-24.25565177],[inf],[-24.25565177]
sim_NM_na_nn_pd06_h16_8,We tried to replace the coin but failed.,we tried to replace the coin but failed.,0.125,0.025,[-28.49898084],[inf],[-28.49898084]
sim_NM_na_nn_pd14_h18_2,The child almost hurt the small dog.,the child almost hurt the small dog.,0.14285714285714285,0.027777777777777776,[-25.72002406],[inf],[-25.72002406]
sim_NM_na_nn_pd01_h18_4,The sky that morning was clear and bright blue.,sky that morning was clear and bright blue.,0.1111111111111111,0.0851063829787234,[-28.85354106],[inf],[-28.85354106]
sim_NM_na_nn_pd14_h18_4,The sky that morning was clear and bright blue.,this guy that morning was clear and bright blue.,0.2222222222222222,0.10638297872340426,[-26.85918151],[inf],[-26.85918151]
sim_NM_na_nn_pd08_h14_5,The glow deepened in the eyes of the sweet girl.,the glow deep and in the eyes of the sweet girl.,0.3,0.08333333333333333,[-27.71713919],[inf],[-27.71713919]
sim_NM_amp_nn_oc05_h2_6,A pot of tea helps to pass the evening.,a pot of tea helps to pass the evening.,0.1111111111111111,0.02564102564102564,[-22.06056987],[inf],[-22.06056987]
sim_NM_amp_nn_oc06_h16_9,She sewed the torn coat quite neatly.,she sold the torn coat quite neatly.,0.2857142857142857,0.10810810810810811,[-21.50539041],[inf],[-21.50539041]
sim_NM_na_nn_oc11_h15_7,The tree top waved in a graceful way.,the treetop we've done a graceful way.,0.625,0.21621621621621623,[-28.68560164],[inf],[-28.68560164]
sim_NM_amp_nn_pd11_h15_3,A salt pickle tastes fine with ham.,so pickle tastes fine with with him.,0.5714285714285714,0.3142857142857143,[-25.57905888],[inf],[-25.57905888]
sim_NM_amp_nn_pd08_h14_5,The glow deepened in the eyes of the sweet girl.,the glow deep and in the eyes of the sweet girl.,0.3,0.08333333333333333,[-30.23327361],[inf],[-30.23327361]
sim_NM_amp_nn_oc11_h15_5,Those thistles bend in a high wind.,those those souls Brandon high wind.,0.7142857142857143,0.42857142857142855,[-23.06223058],[inf],[-23.06223058]
sim_NM_na_nn_pd06_h16_1,The empty flask stood on the tin tray.,the empty for listed on the two and three.,0.75,0.42105263157894735,[-27.86554563],[inf],[-27.86554563]
sim_NM_na_nn_oc17_h12_6,He ordered peach pie with ice cream.,he ordered peach pie with ice cream.,0.14285714285714285,0.027777777777777776,[-21.84712751],[inf],[-21.84712751]
sim_NM_na_nn_oc07_h12_5,Burn peat after the logs give out.,burn Pete after the logs give out.,0.2857142857142857,0.11764705882352941,[-24.89600394],[inf],[-24.89600394]
sim_NM_na_nn_oc09_h14_7,Write a fond note to the friend you cherish.,right a Phan note to the friend you cherish.,0.2222222222222222,0.18181818181818182,[-30.20661215],[inf],[-30.20661215]
sim_NM_amp_nn_oc16_h2_3,The source of the huge river is the clear spring.,the source of the huge river is a clear spring.,0.2,0.08163265306122448,[-25.22019616],[inf],[-25.22019616]
sim_NM_na_nn_pd08_h14_1,A cramp is no small danger on a swim.,%HESITATION cramp is no small danger on this form.,0.3333333333333333,0.4594594594594595,[-23.98060875],[inf],[-23.98060875]
sim_NM_amp_nn_pd15_h15_1,The young kid jumped the rusty gate.,the young kid jumped the rusty gate.,0.14285714285714285,0.027777777777777776,[-24.77921095],[inf],[-24.77921095]
sim_NM_na_nn_pd11_h15_4,The just claim got the right verdict.,just claim got three verdict.,0.42857142857142855,0.2702702702702703,[-28.42042236],[inf],[-28.42042236]
sim_NM_na_nn_oc02_h17_4,A filing case is now hard to buy.,a filing case is no hard to buy.,0.25,0.06060606060606061,[-23.07288523],[inf],[-23.07288523]
sim_NM_na_nn_pd14_h18_10,Add the store’s account to the last cent.,and the stores account to the last sent.,0.375,0.0975609756097561,[-31.6368902],[inf],[-31.6368902]
sim_NM_na_nn_oc02_h17_8,He knew the skill of the great young actress.,the office paint was a doll said ten.,1.0,0.7555555555555555,[-29.58546676],[inf],[-29.58546676]
sim_NM_amp_nn_pd12_h10_5,The play seems dull and quite stupid.,play seems stolen quite stupid.,0.42857142857142855,0.2702702702702703,[-24.39301134],[inf],[-24.39301134]
sim_NM_na_nn_pd12_h10_6,Bail the boat to stop it from sinking.,bill the po to stop it from sinking.,0.25,0.15789473684210525,[-20.69498278],[inf],[-20.69498278]
sim_NM_na_nn_pd01_h18_2,The child almost hurt the small dog.,trail almost hurt the small dog.,0.2857142857142857,0.19444444444444445,[-30.81071363],[inf],[-30.81071363]
sim_NM_amp_nn_oc09_h14_5,The glow deepened in the eyes of the sweet girl.,the glow detained in the eyes of the sweet girl.,0.2,0.08333333333333333,[-25.49132993],[inf],[-25.49132993]
sim_NM_amp_nn_pd04_h15_3,A salt pickle tastes fine with ham.,the softer goal tastes fine with ham.,0.42857142857142855,0.34285714285714286,[-27.39648918],[inf],[-27.39648918]
sim_NM_amp_nn_pd09_h14_3,Pluck the bright rose without leaves.,**** the bread rolls without lease.,0.6666666666666666,0.3783783783783784,[-23.47581194],[inf],[-23.47581194]
sim_NM_na_nn_pd06_h16_5,The urge to write short stories is rare.,the urge to write short stories were.,0.375,0.15,[-25.43237877],[inf],[-25.43237877]
sim_NM_amp_nn_pd15_h15_4,The just claim got the right verdict.,adjust claim got the right verdict.,0.2857142857142857,0.10810810810810811,[-23.60169658],[inf],[-23.60169658]
sim_NM_na_nn_oc09_h14_5,The glow deepened in the eyes of the sweet girl.,the glow deepened in the eyes of the sweet girl.,0.1,0.020833333333333332,[-23.03238914],[inf],[-23.03238914]
sim_NM_amp_nn_oc11_h15_7,The tree top waved in a graceful way.,the treetop we've done a graceful way.,0.625,0.21621621621621623,[-25.71655961],[inf],[-25.71655961]
sim_NM_na_nn_oc09_h14_2,He said the same phrase thirty times.,he said the same phrase thirty times.,0.14285714285714285,0.02702702702702703,[-20.32873322],[inf],[-20.32873322]
sim_NM_na_nn_pd01_h18_8,The new girl was fired today at noon.,a new girl was fired today at noon.,0.125,0.08108108108108109,[-23.2583108],[inf],[-23.2583108]
sim_NM_na_nn_pd14_h18_1,Steam hissed from the broken valve.,steam Hess from the broken valve.,0.3333333333333333,0.14285714285714285,[-24.70910415],[inf],[-24.70910415]
sim_NM_amp_nn_pd01_h18_9,They felt gay when the ship arrived in port.,excel gateways ship arrived in port.,0.5555555555555556,0.3409090909090909,[-26.16738888],[inf],[-26.16738888]
sim_NM_na_nn_pd04_h15_9,Mud was spattered on the front of his white shirt.,but the spirit on the front of his white shirt.,0.3,0.22,[-25.12445153],[inf],[-25.12445153]
sim_NM_amp_nn_oc05_h2_8,The soft cushion broke the man's fall.,they sh the soft cushion broke the man's fall.,0.42857142857142855,0.23684210526315788,[-23.38981621],[inf],[-23.38981621]
sim_NM_amp_nn_oc08_h14_2,He said the same phrase thirty times.,he said the same phrase thirty times.,0.14285714285714285,0.02702702702702703,[-24.40009345],[inf],[-24.40009345]
sim_NM_na_nn_pd12_h10_8,A Tusk is used to make costly gifts.,the test is used to make costly gives.,0.375,0.2222222222222222,[-27.78385079],[inf],[-27.78385079]
sim_NM_na_nn_oc06_h16_7,The pirates seized the crew of the lost ship.,pirates seized the crew of the law ship.,0.2222222222222222,0.15555555555555556,[-25.66773311],[inf],[-25.66773311]
sim_NM_amp_nn_oc09_h14_7,Write a fond note to the friend you cherish.,right a Phan note to the friend you cherish.,0.2222222222222222,0.18181818181818182,[-30.74442978],[inf],[-30.74442978]
sim_NM_amp_nn_oc09_h14_9,We frown when events take a bad turn.,we frown when events take a bad turn.,0.125,0.02702702702702703,[-27.2863447],[inf],[-27.2863447]
sim_NM_na_nn_pd04_h15_6,Pure bred poodles have curls.,purebred poodles have curls.,0.4,0.06896551724137931,[-23.43906211],[inf],[-23.43906211]
sim_NM_na_nn_oc09_h14_4,Two plus seven is less than ten.,two four seven is less than ten.,0.2857142857142857,0.125,[-21.45457652],[inf],[-21.45457652]
sim_NM_amp_nn_pd06_h16_6,The pencils have all been used.,the pencils of all the news.,0.6666666666666666,0.3870967741935484,[-28.59869036],[inf],[-28.59869036]
sim_NM_na_nn_oc07_h12_7,Weave the carpet on the right hand side.,we've the carpet on the right hand side.,0.125,0.05,[-23.07320471],[inf],[-23.07320471]
sim_NM_na_nn_pd14_h18_6,Sunday is the best part of the week.,Sunday is the best part of the week.,0.0,0.0,[-27.842851],[inf],[-27.842851]
sim_NM_na_nn_oc11_h15_3,A salt pickle tastes fine with ham.,that's all pickle tastes fine with ham.,0.2857142857142857,0.2,[-24.11758242],[inf],[-24.11758242]
sim_NM_na_nn_oc17_h12_2,Leaves turn brown and yellow in the fall.,please turn brown and yellow in the fall.,0.125,0.0975609756097561,[-23.10874402],[inf],[-23.10874402]
sim_NM_amp_nn_pd05_h2_5,Help the woman get back to her feet.,I'm home and get back to her feet.,0.375,0.3055555555555556,[-19.12997714],[inf],[-19.12997714]
sim_NM_amp_nn_oc04_h15_8,The spot on the blotter was made by green ink.,the spot on the bladder was made by greening.,0.4,0.13043478260869565,[-28.01953271],[inf],[-28.01953271]
sim_NM_amp_nn_pd15_h15_3,A salt pickle tastes fine with ham.,I sell pickle tastes fine with ham.,0.2857142857142857,0.08571428571428572,[-28.34998249],[inf],[-28.34998249]
sim_NM_amp_nn_oc16_h2_8,The soft cushion broke the man's fall.,the soft cushion broke the man's fall.,0.14285714285714285,0.02631578947368421,[-30.96276143],[inf],[-30.96276143]
sim_NM_amp_nn_oc08_h14_9,We frown when events take a bad turn.,we frown when events take a bad turn.,0.125,0.02702702702702703,[-27.9018957],[inf],[-27.9018957]
sim_NM_na_nn_pd16_h2_4,Kick the ball straight and follow through.,kicked the ball straight and follow through.,0.14285714285714285,0.07142857142857142,[-22.08483886],[inf],[-22.08483886]
sim_NM_amp_nn_oc06_h16_10,The sofa cushion is red and of light weight.,the sofa cushion is rad N. of light weight.,0.3333333333333333,0.11363636363636363,[-25.28280465],[inf],[-25.28280465]
sim_NM_amp_nn_pd11_h15_8,The spot on the blotter was made by green ink.,start in the broader was made by green Inc.,0.5,0.2826086956521739,[-18.71498266],[inf],[-18.71498266]
sim_NM_amp_nn_oc16_h2_7,Smoky fires lack flame and heat.,smoky fires lack flame and heat.,0.16666666666666666,0.03125,[-29.07451882],[inf],[-29.07451882]
sim_NM_amp_nn_pd01_h18_10_r,Add the store’s account to the last cent.,and the stores account hello S..,0.75,0.36585365853658536,[-29.53355363],[inf],[-29.53355363]
sim_NM_amp_nn_pd16_h2_5,Help the woman get back to her feet.,help the woman get back to her feet.,0.125,0.027777777777777776,[-25.27849569],[inf],[-25.27849569]
sim_NM_na_nn_oc09_h14_9,We frown when events take a bad turn.,we frown when events take a bad turn.,0.125,0.02702702702702703,[-24.77897956],[inf],[-24.77897956]
sim_NM_amp_nn_oc17_h12_1,The bark of the pine tree was shiny and dark.,Barker the pine tree was shiny and dark.,0.3,0.17777777777777778,[-24.22221984],[inf],[-24.22221984]
sim_NM_na_nn_oc04_h15_6,Pure bred poodles have curls.,pure bred poodles have curls.,0.2,0.034482758620689655,[-27.13102639],[inf],[-27.13102639]
sim_NM_amp_nn_oc16_h2_5,Help the woman get back to her feet.,help the woman get back to her feet.,0.125,0.027777777777777776,[-26.85728701],[inf],[-26.85728701]
sim_NM_amp_nn_oc09_h14_8,Clothes and lodging are free to new men.,closing lodging are free to new man.,0.375,0.2,[-22.95006011],[inf],[-22.95006011]
sim_NM_amp_nn_pd06_h16_7,The pirates seized the crew of the lost ship.,the pirates seized the crew of lost ship.,0.2222222222222222,0.1111111111111111,[-24.87560695],[inf],[-24.87560695]
sim_NM_amp_nn_oc11_h15_3,A salt pickle tastes fine with ham.,assault pickle tastes fine with ham.,0.2857142857142857,0.08571428571428572,[-23.53138293],[inf],[-23.53138293]
sim_NM_amp_nn_pd15_h15_7,The tree top waved in a graceful way.,the treetop waved in a graceful way.,0.375,0.05405405405405406,[-24.14020327],[inf],[-24.14020327]
sim_NM_amp_nn_oc09_h14_1,A cramp is no small danger on a swim.,I cramp is no small danger on a swim.,0.1111111111111111,0.02702702702702703,[-19.87097138],[inf],[-19.87097138]
sim_NM_na_nn_pd08_h14_10,Port is a strong wine with a smoky taste.,port is a strong **** with the Smokey taste.,0.4444444444444444,0.24390243902439024,[-26.12246887],[inf],[-26.12246887]
sim_NM_na_nn_pd06_h16_9,She sewed the torn coat quite neatly.,to sell the torn coat quite neatly.,0.2857142857142857,0.16216216216216217,[-30.55869682],[inf],[-30.55869682]
sim_NM_amp_nn_pd04_h15_8,The spot on the blotter was made by green ink.,spot on the bladder was made by agreement.,0.4,0.2608695652173913,[-22.10915257],[inf],[-22.10915257]
sim_NM_amp_nn_pd05_h2_1,The boy was there when the sun rose.,well is there when the sun rose.,0.375,0.2222222222222222,[-25.40372485],[inf],[-25.40372485]
sim_NM_na_nn_oc08_h14_3,Pluck the bright rose without leaves.,plug the bright rose without leave.,0.3333333333333333,0.10810810810810811,[-25.18350512],[inf],[-25.18350512]
sim_NM_amp_nn_oc02_h17_4,A filing case is now hard to buy.,a filing case is now hard to buy.,0.125,0.030303030303030304,[-24.54695158],[inf],[-24.54695158]
sim_NM_na_nn_oc04_h15_2,Guess the result from the first scores.,yes the result from the first scores.,0.14285714285714285,0.07692307692307693,[-25.20171165],[inf],[-25.20171165]
sim_NM_amp_nn_pd11_h15_7,The tree top waved in a graceful way.,the treetop wave and the graceful way.,0.75,0.21621621621621623,[-33.90818353],[inf],[-33.90818353]
sim_NM_amp_nn_pd04_h15_4,The just claim got the right verdict.,just claim got the right verdict.,0.14285714285714285,0.10810810810810811,[-25.92928268],[inf],[-25.92928268]
sim_NM_na_nn_oc02_h17_2,At that high level the air is pure.,at that high level the error is pure.,0.25,0.14285714285714285,[-26.79358266],[inf],[-26.79358266]
sim_NM_na_nn_pd08_h14_6,Bring your problems to the wise chief.,bring your problems to the wise G..,0.2857142857142857,0.15789473684210525,[-26.3205103],[inf],[-26.3205103]
sim_NM_amp_nn_oc09_h14_4,Two plus seven is less than ten.,two plus seven is less than ten.,0.14285714285714285,0.03125,[-22.64896118],[inf],[-22.64896118]
sim_NM_na_nn_pd06_h16_2,A speedy man can beat this track mark.,speedy man can be is this trademark.,0.625,0.21052631578947367,[-26.14051041],[inf],[-26.14051041]
sim_NM_amp_nn_pd08_h14_10,Port is a strong wine with a smoky taste.,port is a strong **** what's a smoky taste.,0.3333333333333333,0.21951219512195122,[-28.43540047],[inf],[-28.43540047]
sim_NM_amp_nn_pd01_h18_1,Steam hissed from the broken valve.,steam hisses from the broken valve.,0.3333333333333333,0.05714285714285714,[-27.86940703],[inf],[-27.86940703]
sim_NM_na_nn_pd09_h14_10,Port is a strong wine with a smoky taste.,port is a strong one with a smoky taste.,0.2222222222222222,0.07317073170731707,[-27.880386],[inf],[-27.880386]
sim_NM_amp_nn_pd06_h16_10,The sofa cushion is red and of light weight.,the sofa cushion is red and of light weight.,0.1111111111111111,0.022727272727272728,[-29.22336104],[inf],[-29.22336104]
sim_NM_amp_nn_oc02_h17_2,At that high level the air is pure.,at that high level the error is purer.,0.375,0.17142857142857143,[-22.02755473],[inf],[-22.02755473]
sim_NM_amp_nn_pd14_h18_1,Steam hissed from the broken valve.,steam Hess from the broken valve.,0.3333333333333333,0.14285714285714285,[-24.30613567],[inf],[-24.30613567]
sim_NM_na_nn_pd01_h18_1,Steam hissed from the broken valve.,steam hisses from the broken down.,0.5,0.2,[-30.83367944],[inf],[-30.83367944]
sim_NM_na_nn_oc02_h17_9,A rag will soak up spilled water.,he knew the skill of the great young at actress.,1.4285714285714286,1.0909090909090908,[-23.19122986],[inf],[-23.19122986]
sim_NM_amp_nn_oc16_h2_10,The girl at the booth sold fifty bonds.,the girl at the booth sold fifty bonds.,0.125,0.02564102564102564,[-30.05256591],[inf],[-30.05256591]
sim_NM_amp_nn_oc11_h15_6,Pure bred poodles have curls.,sure bread poodles have curls.,0.4,0.06896551724137931,[-22.42313026],[inf],[-22.42313026]
sim_NM_na_nn_pd04_h15_4,The just claim got the right verdict.,just claim got the right verdict.,0.14285714285714285,0.10810810810810811,[-23.48637195],[inf],[-23.48637195]
sim_NM_na_nn_pd06_h16_3,He broke a new shoelace that day.,he broke a new shoe is for that day.,0.5714285714285714,0.24242424242424243,[-26.11887098],[inf],[-26.11887098]
sim_NM_amp_nn_pd11_h15_10,The cigar burned a hole in the desk top.,cigar burned a hole is dis desktop.,0.5555555555555556,0.225,[-24.8934737],[inf],[-24.8934737]
sim_NM_na_nn_oc07_h12_3,The pennant waved when the wind blew.,the pendant waived when the wind blew.,0.42857142857142855,0.08108108108108109,[-19.25473808],[inf],[-19.25473808]
sim_NM_na_nn_oc08_h14_5,The glow deepened in the eyes of the sweet girl.,the glow deep into the eyes of the sweet girl.,0.3,0.14583333333333334,[-24.12021997],[inf],[-24.12021997]
sim_NM_na_nn_oc05_h2_6,A pot of tea helps to pass the evening.,a pot of tea helps to pass the evening.,0.1111111111111111,0.02564102564102564,[-23.27935482],[inf],[-23.27935482]
sim_NM_na_nn_oc04_h15_8,The spot on the blotter was made by green ink.,the spot on the bladder was made by greening.,0.4,0.13043478260869565,[-25.98895199],[inf],[-25.98895199]
sim_NM_amp_nn_pd01_h18_7,The doctor cured him with these pills.,attacker cured him with these pills.,0.2857142857142857,0.21052631578947367,[-18.25017724],[inf],[-18.25017724]
sim_NM_na_nn_pd04_h15_10,The cigar burned a hole in the desk top.,Sigur burned a hole in the desktop.,0.4444444444444444,0.175,[-26.72683954],[inf],[-26.72683954]
sim_NM_na_nn_pd15_h15_4,The just claim got the right verdict.,adjust claim got the right verdict.,0.2857142857142857,0.10810810810810811,[-28.77161835],[inf],[-28.77161835]
sim_NM_na_nn_oc17_h12_8,Hemp is a weed found in parts of the tropics.,hampers we'd found in parts of the tropics.,0.4,0.15555555555555556,[-28.88293618],[inf],[-28.88293618]
sim_NM_amp_nn_oc04_h15_1,The young kid jumped the rusty gate.,the young kids jumped the rusty gate.,0.2857142857142857,0.05555555555555555,[-22.49384485],[inf],[-22.49384485]
sim_NM_amp_nn_pd15_h15_8,The spot on the blotter was made by green ink.,the spot on the blotter was made by green Inc.,0.2,0.06521739130434782,[-30.22250724],[inf],[-30.22250724]
sim_NM_na_nn_pd14_h18_8,The new girl was fired today at noon.,the new girl was fired today at noon.,0.125,0.02702702702702703,[-25.39855065],[inf],[-25.39855065]
sim_NM_na_nn_oc06_h16_8,We tried to replace the coin but failed.,we tried to replace the Klein but failed.,0.25,0.1,[-25.04080143],[inf],[-25.04080143]
sim_NM_na_nn_pd12_h10_1,The slush lay deep along the street.,the slush lady belong to St.,0.8571428571428571,0.3888888888888889,[-28.78470374],[inf],[-28.78470374]
sim_NM_amp_nn_oc07_h12_9,A lame back kept his score low.,Elaine back kept his score is low.,0.42857142857142855,0.22580645161290322,[-25.94041848],[inf],[-25.94041848]
sim_NM_na_nn_pd15_h15_5,Those thistles bend in a high wind.,who is this was banned in a high wind.,0.7142857142857143,0.2857142857142857,[-27.72454197],[inf],[-27.72454197]
sim_NM_na_nn_oc09_h14_6,Bring your problems to the wise chief.,bring your problems to the wise cheese.,0.2857142857142857,0.10526315789473684,[-22.30254564],[inf],[-22.30254564]
sim_NM_amp_nn_oc06_h16_1,The empty flask stood on the tin tray.,the empty flask stood on the ten tray.,0.25,0.05263157894736842,[-30.00522439],[inf],[-30.00522439]
sim_NM_amp_nn_pd04_h15_1,The young kid jumped the rusty gate.,the young kid jumped the rusty J..,0.2857142857142857,0.1388888888888889,[-24.63246089],[inf],[-24.63246089]
sim_NM_amp_nn_pd16_h2_2,A rod is used to catch pink salmon.,a rod is used to catch pink salmon.,0.125,0.02857142857142857,[-24.46187289],[inf],[-24.46187289]
sim_NM_na_nn_oc17_h12_1,The bark of the pine tree was shiny and dark.,Barker the pine tree was shiny and dark.,0.3,0.17777777777777778,[-26.15235551],[inf],[-26.15235551]
sim_NM_na_nn_oc05_h2_4,Kick the ball straight and follow through.,kicked the ball straight and follow through.,0.14285714285714285,0.07142857142857142,[-25.78157551],[inf],[-25.78157551]
sim_NM_amp_nn_oc05_h2_10,The girl at the booth sold fifty bonds.,the girl at the booth sold fifty bonds.,0.125,0.02564102564102564,[-20.83096638],[inf],[-20.83096638]
sim_NM_na_nn_pd05_h2_5,Help the woman get back to her feet.,woman get back to her feet.,0.25,0.25,[-24.5491295],[inf],[-24.5491295]
sim_NM_amp_nn_pd04_h15_5,Those thistles bend in a high wind.,well specials branded a high wind.,0.5714285714285714,0.4857142857142857,[-26.30382561],[inf],[-26.30382561]
sim_NM_na_nn_pd08_h14_3,Pluck the bright rose without leaves.,plus the bright rose without lease.,0.3333333333333333,0.13513513513513514,[-23.09714406],[inf],[-23.09714406]
sim_NM_na_nn_pd15_h15_8,The spot on the blotter was made by green ink.,the spot on the blotter was made by green Inc.,0.2,0.06521739130434782,[-27.0814876],[inf],[-27.0814876]
sim_NM_amp_nn_pd09_h14_5,The glow deepened in the eyes of the sweet girl.,the glow deep and in the eyes of the sweet girl.,0.3,0.08333333333333333,[-24.8612803],[inf],[-24.8612803]
sim_NM_amp_nn_pd09_h14_6,Bring your problems to the wise chief.,bring your problems to the Weiss chief.,0.2857142857142857,0.10526315789473684,[-20.71056572],[inf],[-20.71056572]
sim_NM_na_nn_oc06_h16_10,The sofa cushion is red and of light weight.,the sofa cushion is red N. of light weight.,0.2222222222222222,0.09090909090909091,[-25.81780242],[inf],[-25.81780242]
sim_NM_na_nn_pd12_h10_2,A wisp of cloud hung in the blue air.,list of cloud hung in the blue err.,0.3333333333333333,0.16216216216216217,[-26.52135345],[inf],[-26.52135345]
sim_NM_amp_nn_oc07_h12_8,Hemp is a weed found in parts of the tropics.,hamp is a weed found in parts of the tropics.,0.1,0.044444444444444446,[-20.10593255],[inf],[-20.10593255]
sim_NM_na_nn_oc02_h17_7,The office paint was a dull sad tan.,the office paint was doll.,0.625,0.3333333333333333,[-23.19148569],[inf],[-23.19148569]
sim_NM_amp_nn_pd06_h16_5,The urge to write short stories is rare.,the urge to write short stories and %HESITATION.,0.375,0.375,[-15.97081387],[inf],[-15.97081387]
sim_NM_amp_nn_pd08_h14_6,Bring your problems to the wise chief.,bring your problems to the wives chief.,0.2857142857142857,0.07894736842105263,[-22.15110754],[inf],[-22.15110754]
sim_NM_na_nn_pd04_h15_7,The tree top waved in a graceful way.,treetop waved in a graceful way.,0.375,0.13513513513513514,[-24.81091893],[inf],[-24.81091893]
sim_NM_na_nn_pd09_h14_9,We frown when events take a bad turn.,we frown when they have events take a bad turn.,0.375,0.2972972972972973,[-24.31670858],[inf],[-24.31670858]
sim_NM_amp_nn_oc04_h15_4,The just claim got the right verdict.,the just claim got the right verdict.,0.14285714285714285,0.02702702702702703,[-26.44468233],[inf],[-26.44468233]
sim_NM_amp_nn_pd08_h14_3,Pluck the bright rose without leaves.,plug the bright rose without leaves.,0.16666666666666666,0.08108108108108109,[-27.12331714],[inf],[-27.12331714]
sim_NM_na_nn_oc11_h15_4,The just claim got the right verdict.,the just claim got the right verdict.,0.14285714285714285,0.02702702702702703,[-25.40839942],[inf],[-25.40839942]
sim_NM_amp_nn_pd16_h2_4,Kick the ball straight and follow through.,kicked the ball straight and follow through.,0.14285714285714285,0.07142857142857142,[-27.27300129],[inf],[-27.27300129]
sim_NM_na_nn_oc09_h14_10,Port is a strong wine with a smoky taste.,port is a strong wind with a smoky taste.,0.2222222222222222,0.04878048780487805,[-23.95353219],[inf],[-23.95353219]
sim_NM_amp_nn_oc04_h15_10,The cigar burned a hole in the desk top.,the cigar burned a hole in the desktop.,0.3333333333333333,0.05,[-26.01171975],[inf],[-26.01171975]
sim_NM_amp_nn_oc11_h15_4,The just claim got the right verdict.,the just claim got the right verdict.,0.14285714285714285,0.02702702702702703,[-26.04835729],[inf],[-26.04835729]
sim_NM_amp_nn_pd16_h2_7,Smoky fires lack flame and heat.,smoky fires lack flame and heat.,0.16666666666666666,0.03125,[-24.568226],[inf],[-24.568226]
sim_NM_na_nn_oc04_h15_10,The cigar burned a hole in the desk top.,the cigar burned a hole in the desktop.,0.3333333333333333,0.05,[-26.92781896],[inf],[-26.92781896]
